nightstrj.zip	Night Striker (Japan)
nightstru.zip	Night Striker (US)
nightstr.zip	Night Striker (World)
nwarra.zip	Night Warriors - darkstalkers' revenge (950302 Asia)
nwarr.zip	Night Warriors - darkstalkers' revenge (950316 Euro)
nwarrb.zip	Night Warriors - darkstalkers' revenge (950403 Brazil)
nwarrh.zip	Night Warriors - darkstalkers' revenge (950403 Hispanic)
nwarrud.zip	Night Warriors - darkstalkers' revenge (950406 USA Phoenix Edition)
nwarru.zip	Night Warriors - darkstalkers' revenge (950406 USA)
nitd.zip	Nightmare in the Dark
nitdbl.zip	Nightmare in the Dark (bootleg)
ninja.zip	Ninja (315-5102)
nbbatmano.zip	Ninja Baseball Batman (One Key Edition, Hack)
nbbatmanu.zip	Ninja Baseball Batman (US)
nbbatman.zip	Ninja Baseball Batman (World)
ncombath.zip	Ninja Combat (NGH-009)
ncombat.zip	Ninja Combat (NGM-009)
ncommand.zip	Ninja Commando
ninjemak.zip	Ninja Emaki (US)
gaiden.zip	Ninja Gaiden (US)
kazan.zip	Ninja Kazan (World)
ninjamas.zip	Ninja Master's - haoh-ninpo-cho
ninjamasha.zip	Ninja Master's - haoh-ninpo-cho (Plus)
nprinces.zip	Ninja Princess (315-5051, 64k Ver. bootleg?)
nprincesb.zip	Ninja Princess (315-5051?, 128k Ver. bootleg?)
nprinceso.zip	Ninja Princess (315-5098, 128k Ver.)
nprincesu.zip	Ninja Princess (64k Ver. not encrypted)
ryukendn.zip	Ninja Ryukenden (Japan, set 1)
ryukendna.zip	Ninja Ryukenden (Japan, set 2)
nspirit.zip	Ninja Spirit (World)
ninjakd2.zip	Ninja-Kid II / NinjaKun Ashura no Shou (set 1)
ninjakd2a.zip	Ninja-Kid II / NinjaKun Ashura no Shou (set 2, bootleg?)
ninjakd2b.zip	Ninja-Kid II / NinjaKun Ashura no Shou (set 3, bootleg?)
ninjakd2c.zip	Ninja-Kid II / NinjaKun Ashura no Shou (set 4)
ninjakun.zip	Ninjakun Majou no Bouken
nitrobal.zip	Nitro Ball (World, set 1)
nitrobala.zip	Nitro Ball (World, set 2)
nitrobalb.zip	Nitro Ball (World, set 3)
nob.zip	Noboranka (Japan)
nobb.zip	Noboranka (Japan, bootleg)
nost.zip	Nostradamus
nostj.zip	Nostradamus (Japan)
nostk.zip	Nostradamus (Korea)
nouryoku.zip	Nouryoku Koujou Iinkai
nouryokup.zip	Nouryoku Koujou Iinkai (prototype)
nova2001.zip	Nova 2001 (Japan)
nova2001h.zip	Nova 2001 (Japan, hack?)
nova2001u.zip	Nova 2001 (US)
numanathj.zip	Numan Athletics (Japan)
numanath.zip	Numan Athletics (World)
nunchaku.zip	Nunchackun
nyanpani.zip	Nyan Nyan Panic (Japan)
ooparts.zip	OOPArts (prototype, joystick hack)
cocean1a.zip	Ocean to Ocean (Medal) (DECO Cassette MD) (No.10/Ver.1,Japan)
cocean6b.zip	Ocean to Ocean (Medal) (DECO Cassette MD) (No.10/Ver.6,US)
oedfighta.zip	Oedo Fight (Japan, Bloodless version)
oedfight.zip	Oedo Fight (Japan, Bloodshed version)
offensiv.zip	Offensive (Spanish bootleg of Scramble)
ohmygod.zip	Oh My God!
oisipuzl.zip	Oishii Puzzle Ha Irimasenka
olibochu.zip	Oli-Boo-Chu
omega.zip	Omega
omegab.zip	Omega (bootleg?)
omegaa.zip	Omega (earlier)
omegaf.zip	Omega Fighter
omegafs.zip	Omega Fighter Special
omegrace.zip	Omega Race (set 1)
omegrace2.zip	Omega Race (set 2)
omni.zip	Omni
onetwo.zip	One + Two
onetwoe.zip	One + Two (earlier)
oneshot.zip	One Shot One Kill
nmaster.zip	Oni - The Ninja Master (Japan)
onna34ro.zip	Onna Sansirou - Typhoon Gal
onna34roa.zip	Onna Sansirou - Typhoon Gal (bootleg)
coozumou.zip	Oozumou - The Grand Sumo (DECO Cassette) (Japan)
opaopa.zip	Opa Opa (MC-8123, 317-0042)
opaopan.zip	Opa Opa (Rev A, unprotected)
opwolfb.zip	Operation Bear
othunderj.zip	Operation Thunderbolt (Japan)
othunderjsc.zip	Operation Thunderbolt (Japan, SC)
othunderuo.zip	Operation Thunderbolt (US)
othunderu.zip	Operation Thunderbolt (US, rev 1)
othundero.zip	Operation Thunderbolt (World)
othunder.zip	Operation Thunderbolt (World, rev 1)
opwolfj.zip	Operation Wolf (Japan)
opwolfjsc.zip	Operation Wolf (Japan, SC)
opwolfu.zip	Operation Wolf (US)
opwolf.zip	Operation Wolf (World, set 1)
opwolfa.zip	Operation Wolf (World, set 2)
opwolf3j.zip	Operation Wolf 3 (Japan)
opwolf3u.zip	Operation Wolf 3 (US)
opwolf3.zip	Operation Wolf 3 (World)
orbitron.zip	Orbitron
orbs.zip	Orbs (10/7/94 prototype?)
ordynej.zip	Ordyne (Japan)
ordyneje.zip	Ordyne (Japan, English Version)
ordyne.zip	Ordyne (World)
orlegend105k.zip	Oriental Legend (V105, Korea)
orlegend105t.zip	Oriental Legend (V105, Taiwan)
orlegend111c.zip	Oriental Legend - Xi Yo Gi Shi Re Zuang (V111, China)
orlegend111k.zip	Oriental Legend - Xi Yo Gi Shi Re Zuang (V111, Korea)
orlegend111t.zip	Oriental Legend - Xi Yo Gi Shi Re Zuang (V111, Taiwan)
orlegendca.zip	Oriental Legend - Xi Yo Gi Shi Re Zuang (V112 alt, China)
orlegendc.zip	Oriental Legend - Xi Yo Gi Shi Re Zuang (V112, China)
orlegende.zip	Oriental Legend - Xi Yo Gi Shi Re Zuang (V112, set 1)
orlegendea.zip	Oriental Legend - Xi Yo Gi Shi Re Zuang (V112, set 2)
orlegend.zip	Oriental Legend - Xi Yo Gi Shi Re Zuang (V126)
oldsplus203.zip	Oriental Legend 2 (Korea) / Xi You Shi E Zhuan Super Plus (World, China, Japan, Hong Kong, Taiwan) (V203)
oldsplus.zip	Oriental Legend 2 (Korea) / Xi You Shi E Zhuan Super Plus (World, China, Japan, Hong Kong, Taiwan) (V205)
oldsplusok.zip	Oriental Legend 2 (One Key Edition, Hack)
oldsdsgl.zip	Oriental Legend Special - Da Sheng Gui Lai (Hack)
oldsmx.zip	Oriental Legend Special - Meng Xun Ling Shan (Hack)
olds100a.zip	Oriental Legend Special - Xi Yo Gi Shi Re Zuang Super (V100 alt, China)
olds100.zip	Oriental Legend Special - Xi Yo Gi Shi Re Zuang Super (V100, China)
olds103t.zip	Oriental Legend Special - Xi Yo Gi Shi Re Zuang Super (V103, China, Tencent) (unprotected)
olds.zip	Oriental Legend Super (V101, Korea)
zerofxz.zip	Oriental Legend ZERO (Hack)
orius.zip	Orius (ver UAA)
osman.zip	Osman (World)
ottopz.zip	Otto Project PZ (hack)
outrundxj.zip	Out Run (Japan, deluxe sitdown, FD1089A 317-0019)
outrunb.zip	Out Run (bootleg)
outrundxa.zip	Out Run (deluxe sitdown earlier version)
outrundx.zip	Out Run (deluxe sitdown)
outrundxeha.zip	Out Run (deluxe sitdown) (Enhanced Edition v1.0.3)
outrundxeh.zip	Out Run (deluxe sitdown) (Enhanced Edition v2.0.3)
outrunra.zip	Out Run (sitdown/upright, Rev A)
outrun.zip	Out Run (sitdown/upright, Rev B)
outruneha.zip	Out Run (sitdown/upright, Rev B) (Enhanced Edition v1.1.0)
outrunehb.zip	Out Run (sitdown/upright, Rev B) (Enhanced Edition v2.0.2)
outruneh.zip	Out Run (sitdown/upright, Rev B) (Enhanced Edition v2.0.3)
outzone.zip	Out Zone
outzonecv.zip	Out Zone (Zero Wing TP-015 PCB conversion)
outzoneh.zip	Out Zone (harder)
outzonea.zip	Out Zone (old set)
outzoneb.zip	Out Zone (older set)
outzonec.zip	Out Zone (oldest set)
orunnersj.zip	OutRunners (Japan)
orunnersu.zip	OutRunners (US)
orunners.zip	OutRunners (World)
overtop.zip	Over Top
ozmawars.zip	Ozma Wars (set 1)
ozmawars2.zip	Ozma Wars (set 2)
ozon1.zip	Ozon I
p47j.zip	P-47 - The Freedom Fighter (Japan)
p47je.zip	P-47 - The Freedom Fighter (Japan, Export)
p47.zip	P-47 - The Phantom Fighter (World)
p47acesa.zip	P-47 Aces (ver 1.0)
p47aces.zip	P-47 Aces (ver 1.1)
pgemeni.zip	P-GeMeni (060123)
pow.zip	P.O.W. - Prisoners of War (US version 1)
powa.zip	P.O.W. - Prisoners of War (US version 1, mask ROM sprites )
pgm.zip	PGM (Polygame Master) System BIOS
pkscram.zip	PK Scramble
pacnpal.zip	Pac & Pal
pacnpal2.zip	Pac & Pal (older)
pacmanfm.zip	Pac Man (FAMARE S.A. bootleg of Puck Man)
pacmanug.zip	Pac Man (U.G. bootleg of Puck Man)
pacminer.zip	Pac Manic Miner Man
pacgal.zip	Pac-Gal
paclandm2.zip	Pac-Land (Bally-Midway)
paclandj.zip	Pac-Land (Japan new)
paclandjo.zip	Pac-Land (Japan old)
paclandjo2.zip	Pac-Land (Japan older)
paclandm.zip	Pac-Land (Midway)
pacland.zip	Pac-Land (World)
pacnchmp.zip	Pac-Man & Chomp Chomp
pacmanblc.zip	Pac-Man (Calfesa, Spanish bootleg on Galaxian hardware)
pacheart.zip	Pac-Man (Hearts)
pacman.zip	Pac-Man (Midway)
pacmod.zip	Pac-Man (Midway, harder)
pacmanf.zip	Pac-Man (Midway, with speedup hack)
pacmanso.zip	Pac-Man (SegaSA / Sonic)
pacmanblv.zip	Pac-Man (Video Dens, Spanish bootleg on Galaxian hardware)
pacmanbl.zip	Pac-Man (bootleg on Galaxian hardware, set 1)
pacmanbla.zip	Pac-Man (bootleg on Galaxian hardware, set 2)
pacmanvg.zip	Pac-Man (bootleg, Video Game SA)
25pacmano.zip	Pac-Man - 25th Anniversary Edition (Rev 2.00)
25pacman.zip	Pac-Man - 25th Anniversary Edition (Rev 3.00)
pacplus.zip	Pac-Man Plus
pacmania.zip	Pac-Mania
pacmaniao.zip	Pac-Mania (111187 sound program)
pacmaniaj.zip	Pac-Mania (Japan)
sxyreact.zip	Pachinko Sexy Reaction (Japan)
sxyreac2.zip	Pachinko Sexy Reaction 2 (Japan)
packbang.zip	Pack'n Bang Bang (Prototype)
packetman.zip	Packetman (bootleg)
clubpacm.zip	Pacman Club / Club Lambada (Argentina)
pacuman.zip	Pacu-Man (Spanish bootleg of Puck Man)
paddle2.zip	Paddle 2 (bootleg on Block hardware)
paddlema.zip	Paddle Mania
samsho4k.zip	Pae Wang Jeon Seol / Legend of a Warrior (Korean censored Samurai Shodown IV)
paintrlr.zip	Paint Roller (bootleg of Crush Roller)
painter.zip	Painter (hack of Crush Roller)
pairsa.zip	Pairs (V1, 09/07/94)
pairs.zip	Pairs (V1.2, 09/30/94)
pairlove.zip	Pairs Love
pairsred.zip	Pairs Redemption (V1.0, 10/25/94)
pajaroes.zip	Pajaro del Espacio (Spanish bootleg of UniWar S)
palamedj.zip	Palamedes (Japan)
palamed.zip	Palamedes (US)
pandoras.zip	Pandora's Palace
pang.zip	Pang (World)
pangb.zip	Pang (bootleg, set 1)
pangbold.zip	Pang (bootleg, set 2)
pangb2.zip	Pang (bootleg, set 4)
pangbold2.zip	Pang (bootleg, set 5)
pangbold3.zip	Pang (bootleg, set 6)
pangpang.zip	Pang Pang
pangpoms.zip	Pang Pom's
pangpomsm.zip	Pang Pom's (Mitchell)
pangpomsn.zip	Pang Pom's (Nova)
pang3r1.zip	Pang! 3 (950511 Euro)
pang3r1a.zip	Pang! 3 (950511 Euro, alt)
pang3.zip	Pang! 3 (950601 Euro)
pang3b.zip	Pang! 3 (bootleg set 1, 950511 Euro)
pang3b2.zip	Pang! 3 (bootleg set 2, 950601 Euro)
pang3b3.zip	Pang! 3 (bootleg set 3, 950511 Euro)
pang3b4.zip	Pang! 3 (bootleg set 4, 950511 Euro)
pang3b5.zip	Pang! 3 (bootleg set 5, 950601 Euro)
pang3j.zip	Pang! 3: Kaitou Tachi no Karei na Gogo (950511 Japan)
panicbom.zip	Panic Bomber
panicstr.zip	Panic Street (Japan)
paprazzi.zip	Paparazzi
pturn.zip	Parallel Turn
parodiusa.zip	Parodius DA! (Asia)
parodiusj.zip	Parodius DA! (Japan)
parodius.zip	Parodius DA! (World, set 1)
parodiuse.zip	Parodius DA! (World, set 2)
prtytime.zip	Party Time: Gonta the Diver II / Ganbare! Gonta!! 2 (World Release)
pasha2.zip	Pasha Pasha 2
ppchamp.zip	Pasha Pasha Champ Mini Game Festival
pass.zip	Pass
passshtjd.zip	Passing Shot (Japan, 4 Players, FD1094 317-0070 decrypted)
passshtj.zip	Passing Shot (Japan, 4 Players, FD1094 317-0070)
passsht16a.zip	Passing Shot (Japan, 4 Players, System 16A, FD1094 317-0071)
passshtd.zip	Passing Shot (World, 2 Players, FD1094 317-0080 decrypted)
passsht.zip	Passing Shot (World, 2 Players, FD1094 317-0080)
passshtad.zip	Passing Shot (World, 4 Players, FD1094 317-0074 decrypted)
passshta.zip	Passing Shot (World, 4 Players, FD1094 317-0074)
pastelis.zip	Pastel Island (Japan, prototype)
patapata.zip	Pata Pata Panic
peekaboo.zip	Peek-a-Boo! (Japan, ver. 1.1)
peekaboou.zip	Peek-a-Boo! (North America, ver 1.0)
penfan.zip	Penfan Girls - Step1. Mild Mind (set 1)
penfana.zip	Penfan Girls - Step1. Mild Mind (set 2)
pengob.zip	Pengo (bootleg)
pengo.zip	Pengo (set 1 rev C, encrypted)
pengo2.zip	Pengo (set 2, encrypted)
pengo2u.zip	Pengo (set 2, rev A, not encrypted)
pengo3u.zip	Pengo (set 3, not encrypted)
pengo4.zip	Pengo (set 4, encrypted)
pengo5.zip	Pengo (set 5, encrypted)
pengo6.zip	Pengo (set 6, encrypted)
pengadvb.zip	Penguin Adventure (bootleg of MSX version)
penbros.zip	Penguin Brothers (Japan)
pkunwarj.zip	Penguin-Kun Wars (Japan)
pkunwar.zip	Penguin-Kun Wars (US)
penta.zip	Penta
pbillrd.zip	Perfect Billiard
pbillrdsa.zip	Perfect Billiard (MC-8123, 317-5008)
psoldier.zip	Perfect Soldiers (Japan)
perfrman.zip	Performan (Japan)
perfrmanu.zip	Performan (US)
pestplce.zip	Pest Place
ppan.zip	Peter Pan (bootleg of Hook)
cppicf.zip	Peter Pepper's Ice Cream Factory (DECO Cassette) (US) (set 1)
cppicf2.zip	Peter Pepper's Ice Cream Factory (DECO Cassette) (US) (set 2)
pettanp.zip	Pettan Pyuu (Japan)
phantasm.zip	Phantasm (Japan)
phelios.zip	Phelios
pheliosj.zip	Phelios (Japan)
phoenix.zip	Phoenix (Amstar)
phoenix2.zip	Phoenix (Amstar, set 2)
phoenixass.zip	Phoenix (Assa, Spanish bootleg)
phoenixa.zip	Phoenix (Centuri, set 1)
phoenixb.zip	Phoenix (Centuri, set 2)
phoenixdal.zip	Phoenix (D&L bootleg)
phoenixgu.zip	Phoenix (G. Universal Video bootleg)
phoenixc2.zip	Phoenix (G.G.I. Corporation, set 1)
phoenixc3.zip	Phoenix (G.G.I. Corporation, set 2)
phoenixc4.zip	Phoenix (G.G.I. Corporation, set 3)
phoenixha.zip	Phoenix (Hellomat Automaten bootleg)
phoenixi.zip	Phoenix (IDI bootleg)
phoenixc.zip	Phoenix (Irecsa / G.G.I. Corporation)
phoenixs.zip	Phoenix (Sonic, Spanish bootleg)
phoenix3.zip	Phoenix (T.P.N. bootleg)
phoenixj.zip	Phoenix (Taito Japan)
phoenixt.zip	Phoenix (Taito)
phoenxp2.zip	Phoenix Part 2
photof.zip	Photo Finish (bootleg?)
photoy2k102j.zip	Photo Y2K / Real and Fake (V102, Japan)
photoy2k103j.zip	Photo Y2K / Real and Fake (V103, Japan)
photoy2k104.zip	Photo Y2K / Real and Fake (V104)
photoy2k.zip	Photo Y2K / Real and Fake (V105, China)
pgm3in1c100.zip	Photo Y2K 2 (3-in-1, V100, China)
pgm3in1.zip	Photo Y2K 2 (3-in-1, V102, China)
py2k2100.zip	Photo Y2K 2 (V100, japan)
py2k2.zip	Photo Y2K 2 (VM101XX, China)
phozon.zip	Phozon (Japan)
phozons.zip	Phozon (Sidam)
pickin.zip	Pickin'
pbactiont.zip	Pinball Action (Tecfri License)
pbaction.zip	Pinball Action (set 1)
pbaction2.zip	Pinball Action (set 2, encrypted)
pbaction3.zip	Pinball Action (set 3, encrypted)
pbaction4.zip	Pinball Action (set 4, encrypted)
pinbo.zip	Pinbo (set 1)
ppmast93.zip	Ping Pong Masters '93
pballoon.zip	Pioneer Balloon
pballoonr.zip	Pioneer Balloon (Rock-Ola license)
pipedrmj.zip	Pipe Dream (Japan)
pipedrmt.zip	Pipe Dream (Taiwan)
pipedrmu.zip	Pipe Dream (US)
pipedrm.zip	Pipe Dream (World)
whoopee.zip	Pipi & Bibis / Whoopee!! (Teki Paki hardware)
pipibibs.zip	Pipi & Bibis / Whoopee!! (Z80 sound cpu, set 1)
pipibibsa.zip	Pipi & Bibis / Whoopee!! (Z80 sound cpu, set 2)
pipibibsp.zip	Pipi & Bibis / Whoopee!! (prototype)
piranha.zip	Piranha
piranhah.zip	Piranha (hack)
piranhao.zip	Piranha (older)
piratpet.zip	Pirate Pete
higemaru.zip	Pirate Ship Higemaru
pirates.zip	Pirates (set 1)
piratesb.zip	Pirates (set 2)
pisces.zip	Pisces
piscesb.zip	Pisces (bootleg)
pistoldm.zip	Pistol Daimyo no Bouken (Japan)
pitnrun.zip	Pit & Run - F-1 Race (set 1)
pitnruna.zip	Pit & Run - F-1 Race (set 2)
pitfight3.zip	Pit Fighter (rev 3)
pitfight.zip	Pit Fighter (rev 9)
pitapat.zip	Pitapat Puzzle
pitfall2.zip	Pitfall II (315-5093)
pitfall2a.zip	Pitfall II (315-5093, Flicky Conversion)
pitfall2u.zip	Pitfall II (not encrypted)
pprobe.zip	Planet Probe (prototype?)
plgirls.zip	Play Girls
plgirls2.zip	Play Girls 2
plgirls2b.zip	Play Girls 2 (bootleg)
playball.zip	PlayBall! (prototype)
pgoal.zip	Pleasure Goal / Futsal - 5 on 5 Mini Soccer (NGM-219)
pleiadce.zip	Pleiads (Centuri)
pleiadsi.zip	Pleiads (Irecsa)
pleiadsn.zip	Pleiads (Niemer S.A.)
pleiadss.zip	Pleiads (Spanish bootleg)
pleiads.zip	Pleiads (Tehkan)
pleiadbl.zip	Pleiads (bootleg set 1)
pleiadsb2.zip	Pleiads (bootleg set 2)
plottingu.zip	Plotting (US)
plotting.zip	Plotting (World set 1)
plottinga.zip	Plotting (World set 2, protected)
plottingb.zip	Plotting (World set 3, earliest version)
plumppop.zip	Plump Pop (Japan)
plusalph.zip	Plus Alpha
pnickj.zip	Pnickies (940608 Japan)
pnyaaa.zip	Pochi and Nyaa (Ver 2.00)
pnyaa.zip	Pochi and Nyaa (Ver 2.02)
pfghtj.zip	Pocket Fighter (970904 Japan)
pcktgal.zip	Pocket Gal (Japan)
pcktgalb.zip	Pocket Gal (Yada East bootleg)
pcktgal2.zip	Pocket Gal 2 (English)
pcktgal2j.zip	Pocket Gal 2 (Japanese)
pktgaldxa.zip	Pocket Gal Deluxe (Asia v3.00)
pktgaldx.zip	Pocket Gal Deluxe (Euro v3.00)
pktgaldxj.zip	Pocket Gal Deluxe (Japan v3.00)
pgalvip.zip	Pocket Gals V.I.P (set 1)
pgalvipa.zip	Pocket Gals V.I.P (set 2)
ptblank.zip	Point Blank (World, GN2 Rev B, set 1)
ptblanka.zip	Point Blank (World, GN2 Rev B, set 2)
poitto.zip	Poitto!
poittoc.zip	Poitto! (revision C)
pkladies.zip	Poker Ladies
pkladiesla.zip	Poker Ladies (Leprechaun ver. 401)
pkladiesl.zip	Poker Ladies (Leprechaun ver. 510)
poknight.zip	Poker Night
pokonyan.zip	Pokonyan (Japan 940322)
polluxn.zip	Pollux (Japan, NTC license)
pollux.zip	Pollux (set 1)
polluxa.zip	Pollux (set 2)
polluxa2.zip	Pollux (set 3)
pompingw.zip	Pomping World (Japan)
ponpoko.zip	Ponpoko
ponpokov.zip	Ponpoko (Venture Line)
poosho.zip	Poosho Poosho
pootan.zip	Pootan
pooyan.zip	Pooyan
pooyans.zip	Pooyan (Stern)
popbounc.zip	Pop 'n Bounce / Gapporin
popbingo.zip	Pop Bingo
popflamen.zip	Pop Flamer (bootleg on Naughty Boy PCB)
popflameb.zip	Pop Flamer (hack?)
popflamea.zip	Pop Flamer (not protected)
popflame.zip	Pop Flamer (protected)
popnpopu.zip	Pop'n Pop (Ver 2.07A 1998/02/09)
popnpopj.zip	Pop'n Pop (Ver 2.07J 1998/02/09)
popnpop.zip	Pop'n Pop (Ver 2.07O 1998/02/09)
popspops.zip	Pop's Pop's
popeyej.zip	Popeye (Japan, Sky Skipper hardware)
popeyejo.zip	Popeye (Japan, Sky Skipper hardware, Older)
popeyebl.zip	Popeye (bootleg)
popeyeu.zip	Popeye (revision D not protected)
popeye.zip	Popeye (revision D)
popeyef.zip	Popeye (revision F)
popeyeman.zip	Popeye-Man
popper.zip	Popper
porky.zip	Porky
portman.zip	Port Man
portmanj.zip	Port Man (Japan)
porter.zip	Port Man (bootleg on Moon Cresta hardware)
potopoto.zip	Poto Poto (Japan, Rev A)
poundforj.zip	Pound for Pound (Japan)
poundforu.zip	Pound for Pound (US)
poundfor.zip	Pound for Pound (World)
powerbal.zip	Power Balls
pdriftj.zip	Power Drift (Japan)
pdrifta.zip	Power Drift (World)
pdrifte.zip	Power Drift (World, Earlier)
pdrift.zip	Power Drift (World, Rev A)
powerdrv.zip	Power Drive
powerins.zip	Power Instinct (USA)
powerinsa.zip	Power Instinct (USA, bootleg set 1)
powerinsb.zip	Power Instinct (USA, bootleg set 2)
powerinsc.zip	Power Instinct (USA, bootleg set 3)
powerinspu.zip	Power Instinct (USA, prototype)
pwrinst2.zip	Power Instinct 2 (USA, ver. 94/04/08)
pspikesk.zip	Power Spikes (Korea)
pspikesu.zip	Power Spikes (US)
pspikes.zip	Power Spikes (World)
pspikes2.zip	Power Spikes II (NGM-068)
psurge.zip	Power Surge
pubball.zip	Power Up Baseball (prototype)
pwheelsj.zip	Power Wheels (Japan)
pwrinst2k.zip	Power instinct 2 (Korea, ver. 94/04/08)
pgearr1.zip	Powered Gear - strategic variant armor equipment (940916 Japan)
pgear.zip	Powered Gear - strategic variant armor equipment (941024 Japan)
preisle2.zip	Prehistoric Isle 2
prehislek.zip	Prehistoric Isle in 1930 (Korea)
prehisleu.zip	Prehistoric Isle in 1930 (US)
prehisleb.zip	Prehistoric Isle in 1930 (World, bootleg)
prehisle.zip	Prehistoric Isle in 1930 (World, set 1)
prehislea.zip	Prehistoric Isle in 1930 (World, set 2)
sailormnjee.zip	Pretty Soldier Sailor Moon (Enhanced Edition v5 Final, Hack)
sailormno.zip	Pretty Soldier Sailor Moon (ver. 95/03/21, Europe)
sailormnoh.zip	Pretty Soldier Sailor Moon (ver. 95/03/21, Hong Kong)
sailormnoj.zip	Pretty Soldier Sailor Moon (ver. 95/03/21, Japan)
sailormnok.zip	Pretty Soldier Sailor Moon (ver. 95/03/21, Korea)
sailormnot.zip	Pretty Soldier Sailor Moon (ver. 95/03/21, Taiwan)
sailormnou.zip	Pretty Soldier Sailor Moon (ver. 95/03/21, USA)
sailormnn.zip	Pretty Soldier Sailor Moon (ver. 95/03/22, Europe)
sailormnnh.zip	Pretty Soldier Sailor Moon (ver. 95/03/22, Hong Kong)
sailormnnj.zip	Pretty Soldier Sailor Moon (ver. 95/03/22, Japan)
sailormnnk.zip	Pretty Soldier Sailor Moon (ver. 95/03/22, Korea)
sailormnnt.zip	Pretty Soldier Sailor Moon (ver. 95/03/22, Taiwan)
sailormnnu.zip	Pretty Soldier Sailor Moon (ver. 95/03/22, USA)
sailormn.zip	Pretty Soldier Sailor Moon (ver. 95/03/22B, Europe)
sailormnh.zip	Pretty Soldier Sailor Moon (ver. 95/03/22B, Hong Kong)
sailormnj.zip	Pretty Soldier Sailor Moon (ver. 95/03/22B, Japan)
sailormnk.zip	Pretty Soldier Sailor Moon (ver. 95/03/22B, Korea)
sailormnt.zip	Pretty Soldier Sailor Moon (ver. 95/03/22B, Taiwan)
sailormnu.zip	Pretty Soldier Sailor Moon (ver. 95/03/22B, USA)
prmtmfgt.zip	Prime Time Fighter (Ver 2.1A 1993/05/21) (New Version)
prmtmfgto.zip	Prime Time Fighter (Ver 2.1A 1993/05/21) (Old Version)
primella.zip	Primella
neoprimo.zip	Primo Demo
cprobowl.zip	Pro Bowling (DECO Cassette) (US)
cpsoccerj.zip	Pro Soccer (DECO Cassette) (Japan)
cpsoccer.zip	Pro Soccer (DECO Cassette) (US)
cptennisj.zip	Pro Tennis (DECO Cassette) (Japan)
cptennis.zip	Pro Tennis (DECO Cassette) (US)
wldcourt.zip	Pro Tennis World Court (Japan)
ws89.zip	Pro Yakyuu World Stadium '89 (Japan)
ws90.zip	Pro Yakyuu World Stadium '90 (Japan)
ws.zip	Pro Yakyuu World Stadium (Japan)
progeara.zip	Progear (010117 Asia)
progear.zip	Progear (010117 USA)
progearjd.zip	Progear No Arashi (010117 Japan Phoenix Edition)
progearj.zip	Progear No Arashi (010117 Japan)
progearjbl.zip	Progear No Arashi (010117 Japan, decrypted set)
progearud.zip	Progear(010117 USA Phoenix Edition)
progress.zip	Progress
promutrv.zip	Progressive Music Trivia (Question set 1)
promutrva.zip	Progressive Music Trivia (Question set 2)
promutrvb.zip	Progressive Music Trivia (Question set 3)
promutrvc.zip	Progressive Music Trivia (Question set 4)
proneon.zip	Project Neon (Caravan Edition, prealpha v0.4.19)
psychic5j.zip	Psychic 5 (Japan)
psychic5.zip	Psychic 5 (World)
psychosj.zip	Psycho Soldier (Japan)
psychos.zip	Psycho Soldier (US)
oscarj1.zip	Psycho-Nics Oscar (Japan revision 1)
oscarj2.zip	Psycho-Nics Oscar (Japan revision 2)
oscaru.zip	Psycho-Nics Oscar (US)
oscar.zip	Psycho-Nics Oscar (World revision 0)
pulirulaj.zip	PuLiRuLa (Japan)
pulirula.zip	PuLiRuLa (World)
pulirulaa.zip	PuLiRuLa (World, earlier?)
puchicarj.zip	Puchi Carat (Ver 2.02J 1997/10/29)
puchicar.zip	Puchi Carat (Ver 2.02O 1997/10/29)
puchicaru.zip	Puchi Carat (Ver 2.04A 1997/11/08)
puckmanb.zip	Puck Man (Bootleg set 1)
puckman.zip	Puck Man (Japan set 1)
puckmod.zip	Puck Man (Japan set 2)
pacmansp.zip	Puck Man (Spanish, 'Made in Greece' bootleg)
puckmanh.zip	Puck Man (bootleg set 2)
puckmanf.zip	PuckMan (speedup hack)
pulstar.zip	Pulstar
punchita.zip	Punch-Out!! (Italian bootleg)
punchoutj.zip	Punch-Out!! (Japan)
punchouta.zip	Punch-Out!! (Rev A)
punchout.zip	Punch-Out!! (Rev B)
punkshotj.zip	Punk Shot (Japan 2 Players)
punkshot2.zip	Punk Shot (US 2 Players)
punkshot.zip	Punk Shot (US 4 Players)
punkshot2e.zip	Punk Shot (World 2 Players)
pururun.zip	Pururun
pushmans.zip	Pushman (American Sammy license)
pushman.zip	Pushman (Korea, set 1)
pushmana.zip	Pushman (Korea, set 2)
puyoja.zip	Puyo Puyo (Japan, Rev A)
puyoj.zip	Puyo Puyo (Japan, Rev B)
puyo.zip	Puyo Puyo (World)
puyobl.zip	Puyo Puyo (World, bootleg)
puyopuy2.zip	Puyo Puyo 2 (Japan)
puzzloopa.zip	Puzz Loop (Asia)
puzzloope.zip	Puzz Loop (Europe, v0.93)
puzzloop.zip	Puzz Loop (Europe, v0.94)
puzzloopj.zip	Puzz Loop (Japan)
puzzloopk.zip	Puzz Loop (Korea)
puzzloopu.zip	Puzz Loop (USA)
pzloop2jr1.zip	Puzz Loop 2 (010205 Japan)
pzloop2jd.zip	Puzz Loop 2 (010226 Japan Phoenix Edition)
pzloop2j.zip	Puzz Loop 2 (010226 Japan)
pzloop2.zip	Puzz Loop 2 (010302 Euro)
